Date,Type,category_name,Amount,Currency,Note,Labels,date_format,amount
2024-09-04T06:40:25+00:00,Expense,Restaurant,-3.3235,USD,,lunch,2024-09,3.3235
2024-09-04T06:40:48+00:00,Expense,Transport,-1.66175,USD,Bicycle ,rental,2024-09,1.66175
2024-09-04T12:29:46+00:00,Expense,Other,-2.59233,USD,Courrier service to bali from pacitan ,,2024-09,2.59233
2024-09-04T13:07:23+00:00,Expense,Restaurant,-2.06057,USD,"Nasi goreng , nuggets and lemon tea",,2024-09,2.06057
2024-09-04T13:20:10+00:00,Expense,Groceries,-8.002988,USD,,,2024-09,8.002988
2024-09-05T04:57:54+00:00,Expense,Transport,-6.647,USD,Pacitan to Yogyakarta ,bus,2024-09,6.647
2024-09-05T06:21:23+00:00,Expense,Restaurant,-2.32645,USD,,lunch,2024-09,2.32645
2024-09-05T06:35:19+00:00,Expense,Acommodation,-8.076105,USD,Wanderlust Yogyakarta ,,2024-09,8.076105
2024-09-05T09:12:30+00:00,Expense,Restaurant,-3.9882,USD,Pizza ,dinner,2024-09,3.9882
2024-09-05T14:27:34+00:00,Expense,Restaurant,-3.509616,USD,,dinner,2024-09,3.509616
2024-09-06T03:40:56+00:00,Expense,Groceries,-0.963815,USD,,,2024-09,0.963815
2024-09-06T03:41:12+00:00,Expense,Shopping,-5.9823,USD,Guitar strap and strings ,music,2024-09,5.9823
2024-09-06T05:11:58+00:00,Expense,Groceries,-1.455693,USD,,,2024-09,1.455693
2024-09-06T05:12:04+00:00,Expense,Coffee,-2.99115,USD,,,2024-09,2.99115
2024-09-06T06:55:54+00:00,Expense,Transport,-0.824228,USD,,taxi,2024-09,0.824228
2024-09-06T07:32:21+00:00,Expense,Shopping,-19.941,USD,2 earing 10mm and one 8mm,,2024-09,19.941
2024-09-06T07:48:11+00:00,Expense,Transport,-0.824228,USD,,taxi,2024-09,0.824228
2024-09-06T07:48:40+00:00,Expense,Transport,-0.824228,USD,,taxi,2024-09,0.824228
2024-09-06T07:54:59+00:00,Expense,Groceries,-6.44759,USD,Granola,,2024-09,6.44759
2024-09-06T07:55:14+00:00,Expense,Acommodation,-8.076105,USD,,,2024-09,8.076105
2024-09-06T08:19:04+00:00,Expense,Restaurant,-8.70757,USD,,lunch,2024-09,8.70757
2024-09-06T09:31:51+00:00,Expense,Coffee,-3.72232,USD,,,2024-09,3.72232
2024-09-06T14:00:01+00:00,Expense,Coffee,-0.498525,USD,,,2024-09,0.498525
2024-09-06T14:19:18+00:00,Expense,Restaurant,-6.77994,USD,Pizza,dinner,2024-09,6.77994
2024-09-06T14:19:21+00:00,Expense,Restaurant,-6.77994,USD,Pizza,dinner,2024-09,6.77994
2024-09-06T14:53:09+00:00,Expense,Transport,-0.957168,USD,,taxi,2024-09,0.957168
2024-09-07T04:07:56+00:00,Expense,Groceries,-5.344188,USD,,,2024-09,5.344188
2024-09-07T04:13:03+00:00,Expense,Pharmacy ,-5.949065,USD,Antispetic ear,,2024-09,5.949065
2024-09-07T04:28:20+00:00,Expense,Coffee,-2.499272,USD,,,2024-09,2.499272
2024-09-07T04:31:12+00:00,Expense,Acommodation,-7.9764,USD,,,2024-09,7.9764
2024-09-07T05:52:38+00:00,Expense,Transport,-0.824228,USD,,,2024-09,0.824228
2024-09-07T05:53:00+00:00,Expense,Transport,-1.3294,USD,Shared van Borobudur - damri bus,,2024-09,1.3294
2024-09-07T08:10:24+00:00,Expense,Coffee,-0.33235,USD,,,2024-09,0.33235
2024-09-07T08:28:26+00:00,Expense,Restaurant,-2.52586,USD,,lunch,2024-09,2.52586
2024-09-07T10:15:49+00:00,Expense,Activities,-31.31740697,USD,Borobudur temple,,2024-09,31.31740697
2024-09-07T12:15:58+00:00,Expense,Transport,-1.3294,USD,Return jogya,,2024-09,1.3294
2024-09-07T13:30:22+00:00,Expense,Restaurant,-4.45349,USD,Pizza Mediterranea,dinner,2024-09,4.45349
2024-09-08T01:24:15+00:00,Expense,Transport,-1.229695,USD,,taxi,2024-09,1.229695
2024-09-08T01:24:31+00:00,Expense,Transport,-44.80078,USD,Train yogjakarta to jakarta,,2024-09,44.80078
2024-09-08T04:33:00+00:00,Expense,Coffee,-0.6647,USD,,,2024-09,0.6647
2024-09-08T04:33:09+00:00,Expense,Coffee,-0.99705,USD,,,2024-09,0.99705
2024-09-08T06:34:05+00:00,Expense,Acommodation,-7.11,USD,Jakarta ,,2024-09,7.11
2024-09-08T09:22:16+00:00,Expense,Coffee,-1.090108,USD,,,2024-09,1.090108
2024-09-08T12:03:20+00:00,Expense,Restaurant,-8.97345,USD,Con cate,dinner,2024-09,8.97345
2024-09-08T12:23:30+00:00,Expense,Restaurant,-1.86116,USD,,,2024-09,1.86116
2024-09-09T02:48:10+00:00,Expense,Flights,-135.0,USD,Jakarta to Hoo Chi Minh,,2024-09,135.0
2024-09-09T03:06:21+00:00,Expense,Groceries,-3.19056,USD,,,2024-09,3.19056
2024-09-09T03:06:46+00:00,Expense,Coffee,-1.66175,USD,,,2024-09,1.66175
2024-09-09T05:39:10+00:00,Expense,Restaurant,-6.31465,USD,,lunch,2024-09,6.31465
2024-09-09T06:58:24+00:00,Expense,Acommodation,-8.72,USD,,,2024-09,8.72
2024-09-09T12:55:16+00:00,Expense,Restaurant,-3.57084,USD,,dinner,2024-09,3.57084
2024-09-10T04:03:28+00:00,Expense,Restaurant,-9.5035356,USD,,breakfast,2024-09,9.5035356
2024-09-10T04:49:06+00:00,Expense,Shopping,-85.31757,USD,"uniqlo 4 clothes : short, 2 t-shirt, jacket ",ropa,2024-09,85.31757
2024-09-10T05:34:19+00:00,Expense,Shopping,-178.1169,USD,Kindle papaerwhite 11th generation ,electronics,2024-09,178.1169
2024-09-10T06:58:40+00:00,Expense,Acommodation,-8.72,USD,,,2024-09,8.72
2024-09-10T07:11:45+00:00,Expense,Personal Care,-11.26515,USD,Sunscreen face and cleanser ,,2024-09,11.26515
2024-09-10T07:28:49+00:00,Expense,Transport,-0.8399976,USD,,taxi,2024-09,0.8399976
2024-09-10T07:29:03+00:00,Expense,Transport,-2.1663096,USD,,taxi,2024-09,2.1663096
2024-09-10T07:29:17+00:00,Expense,Transport,-1.8126264,USD,,taxi,2024-09,1.8126264
2024-09-10T07:32:03+00:00,Expense,Shopping,-169.6149,USD,Western digital hdd 5tb - 1 de 2,electronics,2024-09,169.6149
2024-09-10T07:35:06+00:00,Expense,Restaurant,-5.4161991,USD,,lunch,2024-09,5.4161991
2024-09-10T08:02:47+00:00,Expense,Groceries,-4.93116,USD,,,2024-09,4.93116
2024-09-10T13:36:34+00:00,Expense,Restaurant,-5.65383,USD,,dinner,2024-09,5.65383
2024-09-10T18:24:28+00:00,Expense,Groceries,-7.86435,USD,,,2024-09,7.86435
2024-09-10T21:16:08+00:00,Expense,Shopping,-238.78143,USD,Samsung SSD 4TB T5 ,electronics,2024-09,238.78143
2024-09-10T21:16:52+00:00,Expense,Shopping,-21.1311,USD,MicroSd sandisk 256 GB V30,,2024-09,21.1311
2024-09-11T06:48:45+00:00,Expense,Shopping,-348.1569,USD,Sandisk SSD 4tb - Red,electronics,2024-09,348.1569
2024-09-11T06:49:21+00:00,Expense,Shopping,-9.73479,USD,Charger ,,2024-09,9.73479
2024-09-11T06:59:31+00:00,Expense,Acommodation,-14.46,USD,,,2024-09,14.46
2024-09-11T07:27:34+00:00,Expense,Transport,-1.768416,USD,,taxi,2024-09,1.768416
2024-09-11T07:28:22+00:00,Expense,Transport,-0.8399976,USD,,taxi,2024-09,0.8399976
2024-09-11T07:29:25+00:00,Expense,Transport,-0.00471861,USD,,,2024-09,0.00471861
2024-09-11T09:31:28+00:00,Expense,Restaurant,-13.51818,USD,,lunch,2024-09,13.51818
2024-09-11T13:21:45+00:00,Expense,Shopping,-450.606,USD,Sony sd card 128 tough x2,compra-valiosa,2024-09,450.606
2024-09-11T13:37:14+00:00,Expense,Groceries,-3.99594,USD,,,2024-09,3.99594
2024-09-11T15:11:01+00:00,Expense,Coffee,-1.48785,USD,,,2024-09,1.48785
2024-09-11T15:14:53+00:00,Expense,Restaurant,-1.7004,USD,Street beef noodles ,dinner,2024-09,1.7004
2024-09-11T21:19:22+00:00,Expense,Shopping,-159.0813,USD,Hdd western digital 5tb 2 de 2,electronics,2024-09,159.0813
2024-09-12T06:40:42+00:00,Expense,Shopping,-51.90471,USD,3 polerad airism cottom and jockey ,,2024-09,51.90471
2024-09-12T07:18:24+00:00,Expense,Acommodation,-8.84208,USD,,,2024-09,8.84208
2024-09-12T07:18:50+00:00,Expense,Transport,-0.9284184,USD,,taxi,2024-09,0.9284184
2024-09-12T08:15:35+00:00,Expense,Restaurant,-2.89068,USD,,lunch,2024-09,2.89068
2024-09-12T08:55:04+00:00,Expense,Coffee,-1.7004,USD,,,2024-09,1.7004
2024-09-12T09:06:36+00:00,Expense,Coffee,-1.91295,USD,,,2024-09,1.91295
2024-09-12T16:35:45+00:00,Expense,Groceries,-1.65789,USD,,,2024-09,1.65789
2024-09-12T16:44:59+00:00,Expense,Groceries,-0.89271,USD,,,2024-09,0.89271
2024-09-13T04:07:11+00:00,Expense,Activities,-5.1012,USD,War museums ,,2024-09,5.1012
2024-09-13T05:40:07+00:00,Expense,Restaurant,-4.6761,USD,Sukiya jaoan,lunch,2024-09,4.6761
2024-09-13T05:41:39+00:00,Expense,Transport,-0.6189456,USD,,taxi,2024-09,0.6189456
2024-09-13T05:54:23+00:00,Expense,Coffee,-4.46355,USD,Cold brew,,2024-09,4.46355
2024-09-13T07:00:57+00:00,Expense,Acommodation,-8.28945,USD,Saigon rooftops night 2,,2024-09,8.28945
2024-09-13T09:44:26+00:00,Expense,Shopping,-73.92489,USD,Drone camera filters set ND 8 16 32,photography ,2024-09,73.92489
2024-09-13T10:00:42+00:00,Expense,Shopping,-3.4008,USD,Bag drone fuji,,2024-09,3.4008
2024-09-13T10:55:15+00:00,Expense,Shopping,-10.6275,USD,Kindle origami case,,2024-09,10.6275
2024-09-13T12:08:02+00:00,Expense,Coffee,-0.63765,USD,,,2024-09,0.63765
2024-09-13T12:55:03+00:00,Expense,Transport,-2.1663096,USD,,taxi,2024-09,2.1663096
2024-09-14T03:50:44+00:00,Expense,Restaurant,-2.9757,USD,,lunch,2024-09,2.9757
2024-09-14T03:50:51+00:00,Expense,Coffee,-0.8502,USD,,,2024-09,0.8502
2024-09-14T08:56:52+00:00,Expense,Acommodation,-10.07487,USD,Little ann farmstay deluxe room 1 night,,2024-09,10.07487
2024-09-14T09:54:13+00:00,Expense,Alcohol,-0.63765,USD,,,2024-09,0.63765
2024-09-14T10:40:50+00:00,Expense,Transport,-21.6,USD,Hoo chi minh to dalat ,bus,2024-09,21.6
2024-09-14T10:45:53+00:00,Expense,Restaurant,-5.99391,USD,,dinner,2024-09,5.99391
2024-09-14T14:03:05+00:00,Expense,Coffee,-1.19028,USD,,,2024-09,1.19028
2024-09-15T04:06:49+00:00,Expense,Groceries,-8.502,USD,,,2024-09,8.502
2024-09-15T04:06:57+00:00,Expense,Acommodation,-10.07487,USD,,,2024-09,10.07487
2024-09-15T04:30:58+00:00,Expense,Coffee,-2.08299,USD,Highlands coffee combo large,,2024-09,2.08299
2024-09-15T09:48:08+00:00,Expense,Restaurant,-9.13965,USD,Burger aussie,,2024-09,9.13965
2024-09-15T10:45:49+00:00,Expense,Shopping,-3.4008,USD,Hdmi cable,,2024-09,3.4008
2024-09-15T10:45:58+00:00,Expense,Transport,-0.663156,USD,,taxi,2024-09,0.663156
2024-09-15T11:04:31+00:00,Expense,Groceries,-6.92913,USD,,,2024-09,6.92913
2024-09-15T14:29:22+00:00,Expense,Restaurant,-1.7004,USD,,dinner,2024-09,1.7004
2024-09-16T04:43:40+00:00,Expense,Coffee,-2.33805,USD,,,2024-09,2.33805
2024-09-16T04:44:19+00:00,Expense,Acommodation,-10.07487,USD,,,2024-09,10.07487
2024-09-16T05:43:18+00:00,Expense,Coffee,-2.93319,USD,,,2024-09,2.93319
2024-09-16T08:46:25+00:00,Expense,Restaurant,-2.76315,USD,,lunch,2024-09,2.76315
2024-09-16T09:19:19+00:00,Expense,Transport,-0.663156,USD,,taxi,2024-09,0.663156
2024-09-16T09:43:56+00:00,Expense,Transport,-0.663156,USD,,taxi,2024-09,0.663156
2024-09-16T13:16:21+00:00,Expense,Groceries,-1.764165,USD,,,2024-09,1.764165
2024-09-17T08:20:40+00:00,Expense,Shopping,-4.251,USD,Mica iphone nueva ,,2024-09,4.251
2024-09-17T08:20:55+00:00,Expense,Acommodation,-10.07487,USD,,,2024-09,10.07487
2024-09-17T08:21:00+00:00,Expense,Coffee,-2.08299,USD,,,2024-09,2.08299
2024-09-17T09:07:36+00:00,Expense,Restaurant,-5.1012,USD,,lunch,2024-09,5.1012
2024-09-17T09:45:00+00:00,Expense,Transport,-0.663156,USD,,taxi,2024-09,0.663156
2024-09-17T14:11:44+00:00,Expense,Groceries,-2.33805,USD,,,2024-09,2.33805
2024-09-17T14:31:26+00:00,Expense,Restaurant,-2.1255,USD,,dinner,2024-09,2.1255
2024-09-18T05:17:55+00:00,Expense,Groceries,-1.02024,USD,,,2024-09,1.02024
2024-09-18T05:18:06+00:00,Expense,Acommodation,-10.07487,USD,,,2024-09,10.07487
2024-09-18T11:11:17+00:00,Expense,Restaurant,-6.97164,USD,Sushi,lunch,2024-09,6.97164
2024-09-18T11:30:29+00:00,Expense,Groceries,-2.134002,USD,,,2024-09,2.134002
2024-09-18T11:30:38+00:00,Expense,Coffee,-2.93319,USD,,,2024-09,2.93319
2024-09-18T11:31:08+00:00,Expense,Coffee,-2.33805,USD,,,2024-09,2.33805
2024-09-18T11:31:25+00:00,Expense,Coffee,-1.2753,USD,,,2024-09,1.2753
2024-09-18T15:31:35+00:00,Expense,Transport,-1.3705224,USD,,,2024-09,1.3705224
2024-09-19T06:34:30+00:00,Expense,Transport,-0.663156,USD,,taxi,2024-09,0.663156
2024-09-19T06:43:49+00:00,Expense,Coffee,-3.14574,USD,,,2024-09,3.14574
2024-09-19T09:34:08+00:00,Expense,Restaurant,-3.4008,USD,,lunch,2024-09,3.4008
2024-09-19T09:39:42+00:00,Expense,Personal Care,-13.6032,USD,Serum vitamin c obagi,,2024-09,13.6032
2024-09-19T11:04:16+00:00,Expense,Transport,-28.0,USD,Night bus dalat to hanoi,bus,2024-09,28.0
2024-09-19T13:02:41+00:00,Expense,Restaurant,-6.3765,USD,,dinner,2024-09,6.3765
2024-09-20T03:46:26+00:00,Expense,Acommodation,-9.56475,USD,,,2024-09,9.56475
2024-09-20T03:46:39+00:00,Expense,Restaurant,-2.9757,USD,,breakfast,2024-09,2.9757
2024-09-20T07:29:45+00:00,Expense,Coffee,-1.7004,USD,,,2024-09,1.7004
2024-09-20T07:29:54+00:00,Expense,Transport,-1.8568368,USD,,taxi,2024-09,1.8568368
2024-09-20T07:52:41+00:00,Expense,Restaurant,-2.5506,USD,,lunch,2024-09,2.5506
2024-09-20T08:07:08+00:00,Expense,Restaurant,-1.48785,USD,Second banhi,lunch,2024-09,1.48785
2024-09-20T10:15:04+00:00,Expense,Transport,-1.5159066,USD,,taxi,2024-09,1.5159066
2024-09-20T10:15:16+00:00,Expense,Coffee,-1.7004,USD,,,2024-09,1.7004
2024-09-20T10:30:03+00:00,Expense,Groceries,-2.9757,USD,,,2024-09,2.9757
2024-09-20T10:50:56+00:00,Expense,Shopping,-2.1255,USD,Stickers ,,2024-09,2.1255
2024-09-20T11:03:21+00:00,Expense,Activities,-29.757,USD,Back neck massage and sauna ,,2024-09,29.757
2024-09-20T13:52:17+00:00,Expense,Restaurant,-2.33805,USD,,dinner,2024-09,2.33805
2024-09-20T13:52:23+00:00,Expense,Groceries,-2.93319,USD,,,2024-09,2.93319
2024-09-21T06:10:33+00:00,Expense,Acommodation,-4.6761,USD,Fee cancel ,,2024-09,4.6761
2024-09-21T06:10:45+00:00,Expense,Acommodation,-6.482775,USD,Gio hostel ,,2024-09,6.482775
2024-09-21T06:11:23+00:00,Expense,Shopping,-6.3765,USD,Iphone case,,2024-09,6.3765
2024-09-21T06:11:32+00:00,Expense,Groceries,-3.74088,USD,,,2024-09,3.74088
2024-09-21T06:12:01+00:00,Expense,Transport,-1.7242056,USD,,taxi,2024-09,1.7242056
2024-09-21T06:56:31+00:00,Expense,Shopping,-12.753,USD,2 bananas patagonia,,2024-09,12.753
2024-09-21T09:10:36+00:00,Expense,Restaurant,-5.1012,USD,,lunch,2024-09,5.1012
2024-09-21T09:10:48+00:00,Expense,Coffee,-1.7004,USD,,,2024-09,1.7004
2024-09-21T09:10:55+00:00,Expense,Coffee,-1.48785,USD,,,2024-09,1.48785
2024-09-21T09:47:48+00:00,Expense,Transport,-0.6189456,USD,,taxi,2024-09,0.6189456
2024-09-21T09:48:04+00:00,Expense,Coffee,-2.93319,USD,Freeze green tea,,2024-09,2.93319
2024-09-21T14:07:38+00:00,Expense,Groceries,-4.88865,USD,,,2024-09,4.88865
2024-09-21T14:07:59+00:00,Expense,Restaurant,-1.7004,USD,,dinner,2024-09,1.7004
2024-09-21T14:14:18+00:00,Expense,Groceries,-8.62953,USD,,,2024-09,8.62953
2024-09-21T15:41:44+00:00,Expense,Shopping,-2.5,USD,a house in bali,books,2024-09,2.5
2024-09-22T03:15:06+00:00,Expense,Personal Care,-0.12753,USD,,laundry ,2024-09,0.12753
2024-09-22T03:15:56+00:00,Expense,Activities,-2.1255,USD,Bike rental ,,2024-09,2.1255
2024-09-22T03:16:10+00:00,Expense,Acommodation,-6.482775,USD,,,2024-09,6.482775
2024-09-22T03:56:04+00:00,Expense,Shopping,-12.753,USD,Bananos de nuevo,,2024-09,12.753
2024-09-22T04:37:07+00:00,Expense,Coffee,-1.06275,USD,,,2024-09,1.06275
2024-09-22T05:19:36+00:00,Expense,Coffee,-2.9757,USD,Coconut,,2024-09,2.9757
2024-09-22T07:34:41+00:00,Expense,Restaurant,-5.73885,USD,,lunch,2024-09,5.73885
2024-09-22T11:18:23+00:00,Expense,Coffee,-3.18825,USD,,,2024-09,3.18825
2024-09-22T16:49:31+00:00,Expense,Alcohol,-2.9757,USD,,,2024-09,2.9757
2024-09-22T17:10:50+00:00,Expense,Transport,-3.536832,USD,,taxi,2024-09,3.536832
2024-09-23T04:51:17+00:00,Expense,Restaurant,-4.251,USD,,lunch,2024-09,4.251
2024-09-23T04:57:45+00:00,Expense,Coffee,-2.33805,USD,,,2024-09,2.33805
2024-09-23T09:20:26+00:00,Expense,Transport,-24.0,USD,Hoi an to haboi sleeper cabin ,bus,2024-09,24.0
2024-09-23T12:24:44+00:00,Expense,Restaurant,-2.1255,USD,,dinner,2024-09,2.1255
2024-09-23T12:25:01+00:00,Expense,Coffee,-3.8259,USD,,,2024-09,3.8259
2024-09-24T05:16:54+00:00,Expense,Acommodation,-10.88256,USD,,,2024-09,10.88256
2024-09-24T05:17:14+00:00,Expense,Coffee,-1.48785,USD,Avocado ice cream ,,2024-09,1.48785
2024-09-24T06:49:13+00:00,Expense,Restaurant,-3.4008,USD,Korea food,lunch,2024-09,3.4008
2024-09-24T07:01:27+00:00,Expense,Coffee,-3.14574,USD,,,2024-09,3.14574
2024-09-24T12:58:29+00:00,Expense,Restaurant,-7.116174,USD,Pasta cara mala,,2024-09,7.116174
2024-09-24T13:14:15+00:00,Expense,Coffee,-3.57084,USD,,,2024-09,3.57084
2024-09-25T04:08:18+00:00,Expense,Groceries,-6.9053244,USD,,,2024-09,6.9053244
2024-09-25T06:35:24+00:00,Expense,Activities,-2.1255,USD,,,2024-09,2.1255
2024-09-25T07:07:11+00:00,Expense,Restaurant,-4.6761,USD,,lunch,2024-09,4.6761
2024-09-25T07:08:15+00:00,Expense,Alcohol,-1.91295,USD,,,2024-09,1.91295
2024-09-25T07:21:05+00:00,Expense,Coffee,-3.18825,USD,Ice cream macaron ,,2024-09,3.18825
2024-09-25T08:00:40+00:00,Expense,Coffee,-0.663156,USD,,,2024-09,0.663156
2024-09-25T10:05:51+00:00,Expense,Transport,-18.78942,USD,Hanoi to Hai Giang ,bus,2024-09,18.78942
2024-09-25T12:51:20+00:00,Expense,Restaurant,-2.9757,USD,,dinner,2024-09,2.9757
2024-09-26T08:08:12+00:00,Expense,Coffee,-0.4251,USD,,,2024-09,0.4251
2024-09-26T08:08:19+00:00,Expense,Coffee,-0.8502,USD,,,2024-09,0.8502
2024-09-26T08:08:25+00:00,Expense,Coffee,-1.7004,USD,,,2024-09,1.7004
2024-09-26T10:47:23+00:00,Expense,Coffee,-1.7004,USD,,,2024-09,1.7004
2024-09-27T02:38:49+00:00,Expense,Coffee,-1.91295,USD,,,2024-09,1.91295
2024-09-27T13:22:12+00:00,Expense,Groceries,-2.9757,USD,,,2024-09,2.9757
2024-09-27T13:22:17+00:00,Expense,Coffee,-0.8502,USD,,,2024-09,0.8502
2024-09-27T13:22:23+00:00,Expense,Coffee,-0.8502,USD,,,2024-09,0.8502
2024-09-28T08:57:24+00:00,Expense,Coffee,-1.48785,USD,,,2024-09,1.48785
2024-09-28T08:57:30+00:00,Expense,Coffee,-1.7004,USD,,,2024-09,1.7004
2024-09-29T05:30:15+00:00,Expense,Acommodation,-4.251e-05,USD,Free might,,2024-09,4.251e-05
2024-09-29T07:53:25+00:00,Expense,Coffee,-1.7004,USD,,,2024-09,1.7004
2024-09-29T07:53:36+00:00,Expense,Coffee,-2.9757,USD,,,2024-09,2.9757
2024-09-29T10:51:35+00:00,Expense,Gifts,-21.255,USD,,propina,2024-09,21.255
2024-09-29T13:07:48+00:00,Expense,Restaurant,-2.76315,USD,,dinner,2024-09,2.76315
2024-09-30T03:28:15+00:00,Expense,Acommodation,-8.0,USD,,,2024-09,8.0
2024-09-30T05:29:44+00:00,Expense,Coffee,-0.4251,USD,,,2024-09,0.4251
2024-09-30T05:29:56+00:00,Expense,Coffee,-0.63765,USD,,,2024-09,0.63765
2024-10-01T03:25:32+00:00,Expense,Transport,-1.6357848,USD,,taxi,2024-10,1.6357848
2024-10-01T03:26:50+00:00,Expense,Transport,-1.61538,USD,,taxi,2024-10,1.61538
2024-10-01T03:27:59+00:00,Expense,Acommodation,-8.0,USD,,,2024-10,8.0
2024-10-01T05:13:48+00:00,Expense,Coffee,-2.76315,USD,,,2024-10,2.76315
2024-10-01T07:06:30+00:00,Expense,Shopping,-58.2387,USD,"2 poleras, shoet uniqlo",,2024-10,58.2387
2024-10-01T07:27:34+00:00,Expense,Shopping,-800.8884,USD,Drone dji mini pro 4 ,,2024-10,800.8884
2024-10-01T10:22:34+00:00,Expense,Coffee,-6.16395,USD,,,2024-10,6.16395
2024-10-01T14:20:56+00:00,Expense,Alcohol,-1.91295,USD,,,2024-10,1.91295
2024-10-01T14:25:30+00:00,Expense,Restaurant,-6.3765,USD,Grilled pork,dinner,2024-10,6.3765
2024-10-02T06:53:42+00:00,Expense,Restaurant,-6.0,USD,Airport meal,lunch,2024-10,6.0
2024-10-02T06:56:52+00:00,Expense,Acommodation,-25.0,USD,Hostel tokyo Sakura,,2024-10,25.0
2024-10-02T07:15:25+00:00,Expense,Utilities,-48.71426,USD,,,2024-10,48.71426
2024-10-02T11:03:53+00:00,Expense,Flights,-290.0,USD,Hanoi to Tokyo ,,2024-10,290.0
2024-10-02T13:59:11+00:00,Expense,Restaurant,-6.15191512,USD,Family mart,dinner,2024-10,6.15191512
2024-10-02T13:59:34+00:00,Expense,Transport,-13.91836,USD,Suico card ,,2024-10,13.91836
2024-10-02T14:00:07+00:00,Expense,Transport,-6.95918,USD,Train airport to Tokyo ,,2024-10,6.95918
2024-10-03T05:47:15+00:00,Expense,Shopping,-4.5930588,USD,Stickers 2,,2024-10,4.5930588
2024-10-03T07:08:11+00:00,Expense,Restaurant,-6.4024456,USD,Tenya tempura set,,2024-10,6.4024456
2024-10-03T07:08:26+00:00,Expense,Acommodation,-25.0,USD,,,2024-10,25.0
2024-10-03T07:15:21+00:00,Expense,Snacks & Drinks,-2.37308038,USD,Donuts ,,2024-10,2.37308038
2024-10-03T07:18:51+00:00,Expense,Coffee,-2.2965294,USD,,,2024-10,2.2965294
2024-10-03T10:56:59+00:00,Expense,Groceries,-3.81363064,USD,,,2024-10,3.81363064
2024-10-03T14:23:37+00:00,Expense,Restaurant,-6.8199964,USD,,,2024-10,6.8199964
2024-10-03T14:23:54+00:00,Expense,Activities,-6.95918,USD,Guru walking tour ethan ecuador ,,2024-10,6.95918
2024-10-04T04:20:42+00:00,Expense,Transport,-2.087754,USD,,public-transport,2024-10,2.087754
2024-10-04T04:23:25+00:00,Expense,Acommodation,-27.1,USD,,,2024-10,27.1
2024-10-04T05:15:10+00:00,Expense,Restaurant,-6.22150692,USD,,,2024-10,6.22150692
2024-10-04T07:37:09+00:00,Expense,Transport,-6.95918,USD,,public-transport,2024-10,6.95918
2024-10-04T08:45:51+00:00,Expense,Shopping,-3.3404064,USD,Adapter ,,2024-10,3.3404064
2024-10-04T08:46:01+00:00,Expense,Shopping,-34.6567164,USD,Apple airtag ,,2024-10,34.6567164
2024-10-04T09:16:53+00:00,Expense,Shopping,-15.310196,USD,Sd card wallet 9 slots,,2024-10,15.310196
2024-10-04T09:28:32+00:00,Expense,Restaurant,-5.567344,USD,Ramen,dinner,2024-10,5.567344
2024-10-04T12:14:49+00:00,Expense,Activities,-8.4206078,USD,Onsen,,2024-10,8.4206078
2024-10-04T12:15:02+00:00,Expense,Snacks & Drinks,-1.2526524,USD,,,2024-10,1.2526524
2024-10-04T22:23:13+00:00,Expense,Transport,-6.95918,USD,,public-transport,2024-10,6.95918
2024-10-04T22:23:21+00:00,Expense,Groceries,-2.435713,USD,,,2024-10,2.435713
2024-10-05T01:04:19+00:00,Expense,Coffee,-2.2269376,USD,,,2024-10,2.2269376
2024-10-05T04:19:19+00:00,Expense,Restaurant,-7.33497572,USD,,,2024-10,7.33497572
2024-10-05T06:10:13+00:00,Expense,Transport,-3.47959,USD,,public-transport,2024-10,3.47959
2024-10-05T06:10:36+00:00,Expense,Acommodation,-27.1,USD,,,2024-10,27.1
2024-10-05T06:34:15+00:00,Expense,Activities,-4.3842834,USD,,,2024-10,4.3842834
2024-10-05T08:17:15+00:00,Expense,Coffee,-3.60485524,USD,,,2024-10,3.60485524
2024-10-05T12:15:38+00:00,Expense,Groceries,-1.62148894,USD,,,2024-10,1.62148894
2024-10-06T01:26:30+00:00,Expense,Groceries,-2.04599892,USD,,,2024-10,2.04599892
2024-10-06T01:26:51+00:00,Expense,Restaurant,-2.04599892,USD,,breakfast,2024-10,2.04599892
2024-10-06T01:27:40+00:00,Expense,Transport,-51.497932,USD,Tokio mirooka,bus,2024-10,51.497932
2024-10-06T03:04:47+00:00,Expense,Sport,-4.871426,USD,,natacion,2024-10,4.871426
2024-10-06T04:49:09+00:00,Expense,Coffee,-1.1134688,USD,,,2024-10,1.1134688
2024-10-06T05:03:43+00:00,Expense,Transport,-6.95918,USD,,public-transport,2024-10,6.95918
2024-10-06T08:05:41+00:00,Expense,Restaurant,-5.915303,USD,,lunch,2024-10,5.915303
2024-10-06T08:35:10+00:00,Expense,Snacks & Drinks,-1.27352994,USD,,,2024-10,1.27352994
2024-10-06T09:51:50+00:00,Expense,Snacks & Drinks,-1.1830606,USD,,,2024-10,1.1830606
2024-10-06T10:46:40+00:00,Expense,Groceries,-3.73012048,USD,,,2024-10,3.73012048
2024-10-06T22:20:03+00:00,Expense,Coffee,-0.8351016,USD,,,2024-10,0.8351016
2024-10-06T22:20:14+00:00,Expense,Restaurant,-3.06899838,USD,,,2024-10,3.06899838
2024-10-07T03:44:22+00:00,Expense,Groceries,-3.24993706,USD,,lunch,2024-10,3.24993706
2024-10-07T03:45:20+00:00,Expense,Snacks & Drinks,-1.02995864,USD,,,2024-10,1.02995864
